,resale_price
1878,423000.0
1879,410000.0
1880,313000.0
1881,650000.0
1882,768000.0
1883,466000.0
1884,540000.0
1885,428800.0
1886,467000.0
1887,455888.0
1888,375000.0
1889,535000.0
1890,530000.0
1891,450000.0
1892,640000.0
1893,240000.0
1894,445000.0
1895,862000.0
1896,387000.0
1897,900000.0
1898,526000.0
1899,400000.0
1900,520000.0
1901,420000.0
1902,347000.0
1903,378000.0
1904,280000.0
1905,310000.0
1906,588000.0
1907,520000.0
1908,522000.0
1909,590000.0
1910,562000.0
1911,408000.0
1912,410000.0
1913,400000.0
1914,765000.0
1915,270000.0
1916,565000.0
1917,528000.0
1918,362000.0
1919,253000.0
1920,475000.0
1921,450000.0
1922,335000.0
1923,600000.0
1924,525000.0
1925,698800.0
1926,550000.0
1927,635000.0
1928,415000.0
1929,360000.0
1930,290000.0
1931,650000.0
1932,768000.0
1933,450000.0
1934,345000.0
1935,353000.0
1936,250000.0
1937,465000.0
1938,645000.0
1939,260000.0
1940,360000.0
1941,688000.0
1942,700000.0
1943,400000.0
1944,540000.0
1945,535000.0
1946,430000.0
1947,510000.0
1948,430000.0
1949,620000.0
1950,350000.0
1951,395000.0
1952,540000.0
1953,350000.0
1954,240000.0
1955,652000.0
1956,430000.0
1957,375000.0
1958,660000.0
1959,703500.0
1960,520000.0
1961,346800.0
1962,252000.0
1963,720000.0
1964,283000.0
1965,755000.0
1966,490000.0
1967,335000.0
1968,439000.0
1969,728000.0
1970,775000.0
1971,405000.0
1972,455000.0
1973,345000.0
1974,498000.0
1975,590000.0
1976,340000.0
1977,638000.0
1978,388888.0
1979,600000.0
1980,420000.0
1981,580000.0
1982,400000.0
1983,455000.0
1984,520000.0
1985,528000.0
1986,280000.0
1987,385000.0
1988,488000.0
1989,525000.0
1990,305000.0
1991,550000.0
1992,528000.0
1993,279380.0
1994,521000.0
1995,285000.0
1996,335000.0
1997,790000.0
1998,398888.0
1999,425000.0
2000,405000.0
2001,445000.0
2002,400000.0
2003,485000.0
2004,560000.0
2005,396500.0
2006,630000.0
2007,365000.0
2008,420000.0
2009,412000.0
2010,485000.0
2011,480000.0
2012,350000.0
2013,688000.0
2014,430000.0
2015,600000.0
2016,390000.0
2017,748888.0
2018,618000.0
2019,362000.0
2020,620000.0
2021,275000.0
2022,490000.0
2023,280000.0
2024,290000.0
2025,320000.0
2026,480000.0
2027,600000.0
2028,550000.0
2029,800000.0
2030,608000.0
2031,832000.0
2032,298000.0
2033,620000.0
2034,359000.0
2035,605000.0
2036,400000.0
2037,540000.0
2038,505000.0
2039,700000.0
2040,685000.0
2041,390008.0
2042,560000.0
2043,418000.0
2044,700000.0
2045,790000.0
2046,393000.0
2047,256000.0
2048,480000.0
2049,482888.0
2050,458000.0
2051,577000.0
2052,455000.0
2053,400000.0
2054,445000.0
2055,350000.0
2056,342000.0
2057,815000.0
2058,1045000.0
2059,707000.0
2060,401000.0
2061,400000.0
2062,490000.0
2063,565000.0
2064,475000.0
2065,460000.0
2066,585000.0
2067,600000.0
2068,325000.0
2069,425000.0
2070,675000.0
2071,345000.0
2072,462888.0
2073,690000.0
2074,862000.0
2075,545000.0
2076,432888.0
2077,511000.0
2078,580000.0
2079,359000.0
2080,850888.0
2081,490000.0
2082,435000.0
2083,369000.0
2084,338000.0
2085,387500.0
2086,488000.0
2087,552888.0
2088,320000.0
2089,480000.0
2090,628000.0
2091,435000.0
2092,483000.0
2093,720000.0
2094,225000.0
2095,368000.0
2096,348000.0
2097,840000.0
2098,235000.0
2099,330000.0
2100,388000.0
2101,385000.0
2102,478000.0
2103,510000.0
2104,305000.0
2105,535000.0
2106,535000.0
2107,425000.0
2108,385000.0
2109,450000.0
2110,700000.0
2111,465888.0
2112,505000.0
2113,246000.0
2114,290000.0
2115,435000.0
2116,350000.0
2117,555000.0
2118,415000.0
2119,545000.0
2120,620000.0
2121,530000.0
2122,623000.0
2123,935000.0
2124,280000.0
2125,408000.0
2126,310000.0
2127,425000.0
2128,405000.0
2129,519000.0
2130,340000.0
2131,410000.0
2132,520000.0
2133,410000.0
2134,440000.0
2135,690000.0
2136,380000.0
2137,865000.0
2138,525000.0
2139,528000.0
2140,585000.0
2141,408000.0
2142,680000.0
2143,300000.0
2144,240000.0
2145,1080000.0
2146,380000.0
2147,310000.0
2148,270000.0
2149,495000.0
2150,528000.0
2151,750000.0
2152,365000.0
2153,485000.0
2154,339000.0
2155,470000.0
2156,410000.0
2157,535000.0
2158,500000.0
2159,540000.0
2160,320000.0
2161,580000.0
2162,580000.0
2163,450000.0
2164,570000.0
2165,780000.0
2166,360000.0
2167,320000.0
2168,240000.0
2169,285000.0
2170,270000.0
2171,395000.0
2172,525000.0
2173,440000.0
2174,305000.0
2175,375000.0
2176,760000.0
2177,510000.0
2178,388000.0
2179,336500.0
2180,305000.0
2181,547500.0
2182,322000.0
2183,479388.0
2184,600000.0
2185,326000.0
2186,478000.0
2187,458000.0
2188,428800.0
2189,690000.0
2190,380000.0
2191,390000.0
2192,358000.0
2193,373000.0
2194,680000.0
2195,325000.0
2196,590000.0
2197,625000.0
2198,473000.0
2199,560000.0
2200,500000.0
2201,420000.0
2202,411000.0
2203,268000.0
2204,820000.0
2205,460000.0
2206,450000.0
2207,540000.0
2208,740000.0
2209,1008000.0
2210,650000.0
2211,610088.0
2212,489000.0
2213,480000.0
2214,538000.0
2215,335000.0
2216,1060000.0
2217,510000.0
2218,440000.0
2219,655000.0
2220,320000.0
2221,645000.0
2222,360000.0
2223,865000.0
2224,480000.0
2225,622000.0
2226,565000.0
2227,258000.0
2228,463000.0
2229,408000.0
2230,350000.0
2231,895000.0
2232,430000.0
2233,270000.0
2234,800000.0
2235,540000.0
2236,500000.0
2237,438000.0
2238,380000.0
2239,705000.0
2240,565000.0
2241,380000.0
2242,580000.0
2243,235000.0
2244,778888.0
2245,420000.0
2246,460000.0
2247,355000.0
2248,455000.0
2249,300000.0
2250,508000.0
2251,455000.0
2252,410000.0
2253,290000.0
2254,490000.0
2255,518000.0
2256,635000.0
2257,763500.0
2258,333000.0
2259,528000.0
2260,525000.0
2261,750000.0
2262,370000.0
2263,200000.0
2264,868000.0
2265,455000.0
2266,360000.0
2267,685000.0
2268,560000.0
2269,815000.0
2270,455000.0
2271,456000.0
2272,398000.0
2273,580000.0
2274,382000.0
2275,270000.0
2276,662000.0
2277,353000.0
2278,428000.0
2279,426000.0
2280,380000.0
2281,625000.0
2282,420000.0
2283,1050000.0
2284,530000.0
2285,482000.0
2286,515888.0
2287,220000.0
2288,413000.0
2289,610000.0
2290,728888.0
2291,370000.0
2292,468000.0
2293,420000.0
2294,725000.0
2295,500000.0
2296,367588.0
2297,588000.0
2298,650000.0
2299,385000.0
2300,318000.0
2301,673888.0
2302,740000.0
2303,400000.0
2304,375000.0
2305,435000.0
2306,365000.0
2307,875000.0
2308,507000.0
2309,826000.0
2310,335000.0
2311,488000.0
2312,431000.0
2313,750000.0
2314,803000.0
2315,458000.0
2316,455000.0
2317,557000.0
2318,318000.0
2319,330000.0
2320,330000.0
2321,545000.0
2322,960000.0
2323,478000.0
2324,588000.0
2325,680000.0
2326,643000.0
2327,310000.0
2328,620000.0
2329,498000.0
2330,425800.0
2331,432000.0
2332,418000.0
2333,880888.0
2334,439000.0
2335,800000.0
2336,355000.0
2337,312500.0
2338,480000.0
2339,730000.0
2340,320000.0
2341,615000.0
2342,350000.0
2343,610000.0
2344,655000.0
2345,638088.0
2346,610000.0
2347,770000.0
2348,245000.0
2349,750000.0
2350,360888.0
2351,322000.0
2352,811888.0
2353,635000.0
2354,535000.0
2355,485000.0
2356,538000.0
2357,820000.0
2358,550000.0
2359,570000.0
2360,495000.0
2361,400000.0
2362,478000.0
2363,540000.0
2364,480000.0
2365,425000.0
2366,930000.0
2367,355000.0
2368,788000.0
2369,368888.0
2370,555000.0
2371,572000.0
2372,508000.0
2373,430000.0
2374,600000.0
2375,280500.0
2376,385000.0
2377,425000.0
2378,235000.0
2379,240000.0
2380,724800.0
2381,475000.0
2382,500000.0
2383,226000.0
2384,650000.0
2385,280000.0
2386,695000.0
2387,465000.0
2388,635000.0
2389,535000.0
2390,820000.0
2391,500000.0
2392,745000.0
2393,730000.0
2394,508000.0
2395,555000.0
2396,440000.0
2397,780000.0
2398,321000.0
2399,368000.0
2400,938000.0
2401,710000.0
2402,332000.0
2403,588000.0
2404,655000.0
2405,380000.0
2406,580000.0
2407,540000.0
2408,370000.0
2409,635000.0
2410,450000.0
2411,330888.0
2412,745000.0
2413,770000.0
2414,395000.0
2415,570000.0
2416,249000.0
2417,450000.0
2418,420000.0
2419,285000.0
2420,345000.0
2421,880000.0
2422,888000.0
2423,338000.0
2424,360000.0
2425,410000.0
2426,430000.0
2427,435000.0
2428,360000.0
2429,590000.0
2430,568000.0
2431,623000.0
2432,483000.0
2433,380000.0
2434,580000.0
2435,400000.0
2436,390000.0
2437,370000.0
2438,458888.0
2439,652888.0
2440,602500.0
2441,395000.0
2442,410000.0
2443,420000.0
2444,453000.0
2445,575000.0
2446,348000.0
2447,815000.0
2448,385000.0
2449,358000.0
2450,582000.0
2451,460000.0
2452,432000.0
2453,325000.0
2454,520000.0
2455,300000.0
2456,590000.0
2457,555000.0
2458,310000.0
2459,548000.0
2460,340000.0
2461,560000.0
2462,865000.0
2463,645000.0
2464,285000.0
2465,595000.0
2466,613888.0
2467,488000.0
2468,350000.0
2469,345000.0
2470,535000.0
2471,730000.0
2472,398000.0
2473,458000.0
2474,250000.0
2475,305000.0
2476,588000.0
2477,363000.0
2478,418000.0
2479,645000.0
2480,335000.0
2481,340000.0
2482,237000.0
2483,655000.0
2484,628000.0
2485,450000.0
2486,495000.0
2487,355000.0
2488,488000.0
2489,478000.0
2490,1000000.0
2491,460000.0
2492,399000.0
2493,715000.0
2494,198000.0
2495,550000.0
2496,763888.0
2497,345000.0
2498,638000.0
2499,360000.0
2500,530000.0
2501,543000.0
2502,928000.0
2503,360000.0
2504,573888.0
2505,598000.0
2506,511000.0
2507,406000.0
2508,487388.0
2509,243000.0
2510,430000.0
2511,504000.0
2512,540000.0
2513,390000.0
2514,445000.0
2515,400000.0
2516,285000.0
2517,1280000.0
2518,470000.0
2519,415000.0
2520,380000.0
2521,313000.0
2522,638000.0
2523,420000.0
2524,600000.0
2525,290000.0
2526,555000.0
2527,507000.0
2528,345000.0
2529,750000.0
2530,530000.0
2531,325000.0
2532,466888.0
2533,370000.0
2534,315000.0
2535,785000.0
2536,568000.0
2537,872000.0
2538,330000.0
2539,388000.0
2540,315000.0
2541,506800.0
2542,577000.0
2543,539888.0
2544,333000.0
2545,298000.0
2546,568000.0
2547,272000.0
2548,645000.0
2549,440000.0
2550,518888.0
2551,715000.0
2552,988000.0
2553,498000.0
2554,483000.0
2555,370000.0
2556,310888.0
2557,405000.0
2558,602000.0
2559,470000.0
2560,465000.0
2561,335000.0
2562,535888.0
2563,658000.0
2564,555000.0
2565,698000.0
2566,680000.0
2567,595888.0
2568,315000.0
2569,375000.0
2570,285000.0
2571,680000.0
2572,680000.0
2573,360000.0
2574,302000.0
2575,628888.0
2576,435000.0
2577,922000.0
2578,400000.0
2579,768888.0
2580,460000.0
2581,438000.0
2582,495000.0
2583,390000.0
2584,624000.0
2585,405000.0
2586,465000.0
2587,475000.0
2588,590000.0
2589,608000.0
2590,698000.0
2591,418000.0
2592,410000.0
2593,315000.0
2594,440000.0
2595,485000.0
2596,570000.0
2597,370000.0
2598,585000.0
2599,300000.0
2600,322888.0
2601,678888.0
2602,471000.0
2603,568000.0
2604,550000.0
2605,375888.0
2606,378000.0
2607,395000.0
2608,613000.0
2609,600000.0
2610,590000.0
2611,360000.0
2612,610000.0
2613,538888.0
2614,668000.0
2615,546000.0
2616,593000.0
2618,515000.0
2619,555000.0
2620,590000.0
2621,495000.0
2622,413000.0
2623,260000.0
2624,370000.0
2625,645000.0
2626,940000.0
2627,720000.0
2628,380000.0
2629,530000.0
2630,300000.0
2631,900000.0
2632,560000.0
2633,370000.0
2634,500888.0
2635,550000.0
2636,390000.0
2637,483000.0
2638,595000.0
2639,430000.0
2640,405000.0
2641,525000.0
2642,515000.0
2643,785000.0
2644,608000.0
2645,760000.0
2646,260000.0
2647,461000.0
2648,630000.0
2649,377000.0
2650,360000.0
2651,600000.0
2652,305000.0
2653,470000.0
2654,655000.0
2655,345000.0
2656,420000.0
2657,388000.0
2658,515000.0
2659,395000.0
2660,450000.0
2661,410000.0
2662,312000.0
2663,690000.0
2664,660000.0
2665,335000.0
2666,415000.0
2667,566000.0
2668,250000.0
2669,540000.0
2670,660000.0
2671,508000.0
2672,1100000.0
2673,580000.0
2674,400000.0
2675,590000.0
2676,588000.0
2677,465000.0
2678,645000.0
2679,365000.0
2680,618888.0
2681,840000.0
2682,325000.0
2683,360000.0
2684,612000.0
2685,365000.0
2686,538000.0
2687,405000.0
2688,383000.0
2689,240000.0
2690,530000.0
2691,256000.0
2692,460000.0
2693,388000.0
2694,302000.0
2695,453000.0
2696,568000.0
2697,553000.0
2698,855000.0
2699,318000.0
2700,410000.0
2701,515888.0
2702,650000.0
2703,485000.0
2704,530000.0
2705,865000.0
2706,692500.0
2707,328000.0
2708,393000.0
2709,460000.0
2710,390000.0
2711,530000.0
2712,261000.0
2713,673800.0
2714,580000.0
2715,590000.0
2716,660000.0
2717,278000.0
2718,475000.0
2719,768000.0
2720,450000.0
2721,375000.0
2722,780000.0
2723,400000.0
2724,815000.0
2725,590000.0
2726,505000.0
2727,725000.0
2728,390000.0
2729,240000.0
2730,625000.0
2731,448888.0
2732,390000.0
2733,430000.0
2734,528000.0
2735,579000.0
2736,555000.0
2737,288000.0
2738,650000.0
2739,870000.0
2740,675000.0
2741,400000.0
2742,418000.0
2743,360000.0
2744,400000.0
2745,395000.0
2746,465000.0
2747,250000.0
2748,525000.0
2749,456500.0
2750,855000.0
2751,832000.0
2752,665000.0
2753,500000.0
2754,320000.0
2755,510000.0
2756,420000.0
2757,470000.0
2758,390000.0
2759,580000.0
2760,275000.0
2761,710000.0
2762,518000.0
2763,530000.0
2764,441800.0
2765,350000.0
2766,440000.0
2767,256000.0
2768,1050000.0
2769,398000.0
2770,284000.0
2771,305000.0
2772,360000.0
2773,710000.0
2774,590000.0
2775,544000.0
2776,407088.0
2777,400000.0
2778,276900.0
2779,550000.0
2780,320000.0
2781,755000.0
2782,492000.0
2783,340000.0
2784,368000.0
2785,590000.0
2786,680000.0
2787,485000.0
2788,630000.0
2789,313000.0
2790,420000.0
2791,320000.0
2792,838000.0
2793,660000.0
2794,332000.0
2795,505000.0
2796,550000.0
2797,490000.0
2798,718000.0
2799,368000.0
2800,345000.0
2801,550000.0
2802,285000.0
2803,455000.0
2804,858000.0
2805,505000.0
2806,380000.0
2807,800000.0
2808,290000.0
2809,325000.0
2810,632888.0
2811,800000.0
2812,540000.0
2813,620000.0
2814,420000.0
2815,535000.0
2816,380000.0
2817,550000.0
2818,680000.0
2819,264000.0
2820,395000.0
2821,520000.0
2822,515000.0
2823,718000.0
2824,475000.0
2825,800000.0
2826,495000.0
2827,320000.0
2828,600000.0
2829,440000.0
2830,415000.0
2831,583000.0
2832,970000.0
2833,591499.0
2834,390000.0
2835,625000.0
2836,330000.0
2837,400000.0
2838,735000.0
2839,935000.0
2840,305000.0
2841,425000.0
2842,438000.0
2843,468000.0
2844,593888.0
2845,1020000.0
2846,518888.0
2847,405000.0
2848,410000.0
2849,255000.0
2850,232000.0
2851,355000.0
2852,550000.0
2853,235000.0
2854,365000.0
2855,460000.0
2856,270000.0
2857,530000.0
2858,333000.0
2860,296000.0
2861,320000.0
2862,343000.0
2863,880000.0
2864,560000.0
2865,325000.0
2866,505000.0
2867,381000.0
2868,587000.0
2869,367500.0
2870,536888.0
2871,803000.0
2872,1100000.0
2873,515000.0
2874,650000.0
2875,360000.0
2876,652000.0
2877,642000.0
2878,425000.0
2879,598000.0
2880,305000.0
2881,442000.0
2882,380888.0
2883,330000.0
2884,440000.0
2885,320000.0
2886,420000.0
2887,560000.0
2888,360000.0
2889,408000.0
2890,439888.0
2891,217500.0
2892,380000.0
2893,585000.0
2894,468888.0
2896,355000.0
2897,880000.0
2898,390000.0
2899,725000.0
2900,1000000.0
2901,582000.0
2902,255000.0
2903,540000.0
2904,460000.0
2905,300000.0
2906,498000.0
2907,266000.0
2908,345000.0
2909,538000.0
2910,345000.0
2911,560000.0
2912,670000.0
2913,408000.0
2914,500000.0
2915,828000.0
2916,758000.0
2917,612888.0
2918,580000.0
2919,1010000.0
2920,430000.0
2921,298000.0
2922,355000.0
2923,795000.0
2924,515800.0
2925,500000.0
2926,482000.0
2927,478000.0
2928,380000.0
2929,548000.0
2930,965000.0
2931,300000.0
2932,595000.0
2933,333000.0
2934,460000.0
2935,358000.0
2936,530000.0
2937,1100000.0
2938,460000.0
2939,540000.0
2940,285500.0
2941,450000.0
2942,593000.0
2943,690000.0
2944,430000.0
2945,513000.0
2946,498000.0
2947,400000.0
2948,535000.0
2949,635000.0
2950,685000.0
2951,795000.0
2952,565000.0
2953,675000.0
2954,550000.0
2955,868000.0
2956,370088.0
2957,468000.0
2958,286000.0
2959,340000.0
2960,340000.0
2961,518000.0
2962,950000.0
2963,550000.0
2964,350000.0
2965,400888.0
2966,600000.0
2967,340000.0
2968,438000.0
2969,648000.0
2970,485000.0
2971,578000.0
2972,995000.0
2973,418000.0
2974,878000.0
2975,703388.0
2976,275000.0
2977,338000.0
2978,380000.0
2979,398000.0
2980,423000.0
2981,300000.0
2982,650000.0
2983,662888.0
2984,238000.0
2985,370000.0
2986,325000.0
2987,270000.0
2988,500000.0
2989,308000.0
2990,745000.0
2991,451000.0
2992,543000.0
2993,522000.0
2994,580000.0
2995,395000.0
2996,572500.0
2997,470000.0
2998,640000.0
2999,808000.0
3000,465000.0
3001,280000.0
3002,418000.0
3003,540000.0
3004,555000.0
3005,650000.0
3006,447888.0
3007,595000.0
3008,715000.0
3009,470000.0
3010,410000.0
3011,260000.0
3012,468000.0
3013,560000.0
3014,535000.0
3015,338000.0
3016,470000.0
3017,648000.0
3018,415000.0
3019,518000.0
3020,520000.0
3021,440000.0
3022,386000.0
3023,370000.0
3024,600000.0
3025,755000.0
3026,418000.0
3027,255000.0
3028,600000.0
3029,440000.0
3030,381000.0
3031,400000.0
3032,610000.0
3033,450000.0
3034,410000.0
3035,430000.0
3036,360000.0
3037,780000.0
3038,338000.0
3039,500000.0
3040,570000.0
3041,415000.0
3042,400000.0
3043,260000.0
3044,420000.0
3045,450000.0
3046,888888.0
3047,480000.0
3048,380000.0
3049,512800.0
3050,240000.0
3051,220000.0
3052,560000.0
3053,925000.0
3054,268000.0
3055,475000.0
3056,390000.0
3057,480000.0
3058,505000.0
3059,420000.0
3060,443000.0
3061,715000.0
3062,455000.0
3063,400000.0
3064,505000.0
3065,445000.0
3066,880000.0
3067,220000.0
3068,280000.0
3069,180000.0
3070,685000.0
3071,418000.0
3072,297000.0
3073,268000.0
3074,465000.0
3075,489000.0
3076,248000.0
3077,388000.0
3078,505000.0
3079,475000.0
3080,742000.0
3081,850000.0
3082,780000.0
3083,445000.0
3084,510000.0
3085,651000.0
3086,620000.0
3087,1000000.0
3088,550000.0
3089,230000.0
3090,482000.0
3091,310000.0
3092,313000.0
3093,385000.0
3094,420000.0
3095,422000.0
3096,405000.0
3097,350000.0
3098,370000.0
3099,470000.0
3100,620000.0
3101,342000.0
3102,510000.0
3103,398000.0
3104,650000.0
3105,394000.0
3106,1088000.0
3107,420000.0
3108,458000.0
3109,470000.0
3110,375000.0
3111,592000.0
3112,813000.0
3113,450000.0
3114,230000.0
3115,418000.0
3116,600000.0
3117,543000.0
3118,360000.0
3119,450000.0
3120,310000.0
3121,455000.0
3122,420000.0
3123,655000.0
3124,290000.0
3125,303000.0
3126,440000.0
3127,640000.0
3128,828000.0
3129,530000.0
3130,620000.0
3131,528000.0
3132,405000.0
3133,585000.0
3134,473000.0
3135,710000.0
3136,272000.0
3137,770000.0
3138,455000.0
3139,293000.0
3140,735000.0
3141,702888.0
3142,380000.0
3143,553000.0
3144,281800.0
3145,368888.0
3146,515000.0
3147,390000.0
3148,968000.0
3149,465000.0
3150,420000.0
3151,620000.0
3152,342000.0
3153,673000.0
3154,520000.0
3155,385000.0
3156,490000.0
3157,645000.0
3158,1080888.0
3159,430000.0
3160,458000.0
3161,526000.0
3162,603000.0
3163,365000.0
3164,760000.0
3165,685000.0
3166,395000.0
3167,368000.0
3168,460000.0
3169,530000.0
3170,755800.0
3171,470000.0
3172,300000.0
3173,618000.0
3174,688888.0
3175,595000.0
3176,400000.0
3177,588000.0
3178,470000.0
3179,440000.0
3180,350000.0
3181,405000.0
3182,640000.0
3183,575000.0
3184,480000.0
3185,483000.0
3186,615000.0
3187,760000.0
3188,615000.0
3189,371000.0
3190,715000.0
3191,435000.0
3192,555000.0
3193,508888.0
3194,220000.0
3195,310000.0
3196,850000.0
3197,980000.0
3198,525000.0
3199,725000.0
3200,416000.0
3201,450000.0
3202,506000.0
3203,813000.0
3204,290000.0
3205,440000.0
3206,275000.0
3207,685000.0
3208,393888.0
3209,310000.0
3210,423000.0
3211,1030000.0
3212,460000.0
3213,460000.0
3214,720888.0
3215,550000.0
3216,575000.0
3217,645000.0
3218,590000.0
3219,250000.0
3220,430000.0
3221,320000.0
3222,460000.0
3223,775000.0
3224,565000.0
3225,350000.0
3226,570000.0
3227,385000.0
3228,368888.0
3229,515000.0
3230,428888.0
3231,490000.0
3232,395000.0
3233,330000.0
3234,360000.0
3235,680000.0
3236,695000.0
3237,433000.0
3238,280000.0
3239,595000.0
3240,424000.0
3241,540000.0
3242,308000.0
3243,860000.0
3244,320000.0
3245,450000.0
3246,445000.0
3247,243000.0
3248,850000.0
3249,525000.0
3250,312000.0
3251,615000.0
3252,738000.0
3253,800000.0
3254,332000.0
3255,365000.0
3256,345000.0
3257,565000.0
3258,365000.0
3259,310000.0
3260,343888.0
3261,260000.0
3262,1123000.0
3263,610000.0
3264,328000.0
3265,380000.0
3266,520000.0
3267,390000.0
3268,202000.0
3269,382000.0
3270,425000.0
3271,465888.0
3272,359500.0
3273,265000.0
3274,438000.0
3275,525000.0
3277,223000.0
3278,568000.0
3279,223000.0
3280,303000.0
3281,475000.0
3282,765000.0
3283,268888.0
3284,320000.0
3285,720000.0
3286,520000.0
3287,405000.0
3288,1330000.0
3289,430000.0
3290,525000.0
3291,365000.0
3292,540000.0
3293,885000.0
3294,410000.0
3295,843888.0
3296,530000.0
3297,338000.0
3298,300000.0
3299,475000.0
3300,580000.0
3301,390000.0
