full_address,latitude,longitude
"JURONG WEST, BOON LAY DR, block 268B, Singapore",1.3475771,103.7081149
"BUKIT PANJANG, PENDING RD, block 221, Singapore",1.3753836,103.7734119
"PUNGGOL, PUNGGOL DR, block 676B, Singapore",1.4050663,103.9103444
"BUKIT MERAH, REDHILL RD, block 75C, Singapore",1.2890243,103.8163024
"TAMPINES, TAMPINES ST 82, block 850, Singapore",1.3530233,103.9359547
"BEDOK, BEDOK STH RD, block 170, Singapore",1.3206453,103.9461477
"HOUGANG, HOUGANG ST 61, block 690, Singapore",1.3768501,103.8856107
"TAMPINES, TAMPINES ST 21, block 254, Singapore",1.3530526,103.9492505
"YISHUN, YISHUN RING RD, block 359, Singapore",1.4269975,103.8455643
"SENGKANG, RIVERVALE CRES, block 158C, Singapore",1.3884668,103.9070114
"BUKIT MERAH, JLN MEMBINA, block 21, Singapore",1.2851096,103.8257909
"JURONG WEST, JURONG WEST ST 74, block 764, Singapore",1.3495381,103.6983425
"JURONG WEST, JURONG WEST ST 65, block 612, Singapore",1.3394045,103.7007294
"BEDOK, BEDOK NTH RD, block 109, Singapore",1.3319994,103.9347112
"SERANGOON, SERANGOON NTH AVE 4, block 506, Singapore",1.3646834,103.8722097
"PASIR RIS, PASIR RIS ST 52, block 505, Singapore",1.3766605,103.9451007
"PUNGGOL, PUNGGOL PL, block 301D, Singapore",1.4045201,103.9053777
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 416, Singapore",1.3834157,103.7419234
"WOODLANDS, WOODLANDS ST 82, block 821, Singapore",1.4407837,103.7903498
"HOUGANG, HOUGANG AVE 3, block 6, Singapore",1.3626991,103.8939989
"PASIR RIS, PASIR RIS DR 3, block 629, Singapore",1.3789166,103.9406594
"PUNGGOL, PUNGGOL FIELD, block 201B, Singapore",1.3999584,103.9039541
"BUKIT BATOK, BT BATOK WEST AVE 4, block 411, Singapore",1.364126,103.74625
"GEYLANG, JLN TIGA, block 49, Singapore",1.3088593,103.885355
"BUKIT PANJANG, FAJAR RD, block 440, Singapore",1.3835729,103.7699431
"MARINE PARADE, MARINE CRES, block 43, Singapore",1.3054477,103.9130396
"TAMPINES, TAMPINES AVE 8, block 878B, Singapore",1.3509105,103.9291329
"WOODLANDS, WOODLANDS DR 52, block 623, Singapore",1.4346796,103.7991381
"BUKIT MERAH, BEO CRES, block 40, Singapore",1.2891435,103.8274678
"JURONG WEST, YUNG KUANG RD, block 164A, Singapore",1.3302744,103.7219054
"PUNGGOL, PUNGGOL DR, block 635A, Singapore",1.4010764,103.9138452
"JURONG EAST, PANDAN GDNS, block 401, Singapore",1.3203688,103.750315
"JURONG WEST, JURONG WEST ST 81, block 866, Singapore",1.3504695,103.6954618
"JURONG WEST, JURONG WEST ST 81, block 847, Singapore",1.34542,103.6920936
"TAMPINES, TAMPINES ST 42, block 450D, Singapore",1.3571907,103.9528612
"BEDOK, BEDOK RESERVOIR RD, block 613, Singapore",1.3323426,103.9173898
"BUKIT PANJANG, PENDING RD, block 228, Singapore",1.3754677,103.7710783
"SENGKANG, JLN KAYU, block 447B, Singapore",1.3925531,103.8732221
"HOUGANG, HOUGANG AVE 2, block 708, Singapore",1.3667281,103.8892048
"TAMPINES, TAMPINES ST 61, block 606D, Singapore",1.3618868,103.9373698
"PASIR RIS, PASIR RIS DR 4, block 480, Singapore",1.3748454,103.9592097
"SEMBAWANG, SEMBAWANG CRES, block 363A, Singapore",1.4457622,103.8142727
"WOODLANDS, WOODLANDS RING RD, block 653, Singapore",1.4379756,103.7988522
"BISHAN, BISHAN ST 22, block 234, Singapore",1.3584354,103.8460616
"CHOA CHU KANG, CHOA CHU KANG AVE 3, block 406, Singapore",1.3803272,103.7401433
"TAMPINES, SIMEI ST 4, block 227, Singapore",1.3421625,103.9561555
"JURONG WEST, JURONG WEST CTRL 3, block 698C, Singapore",1.3402423,103.7076273
"JURONG WEST, JURONG WEST ST 81, block 845, Singapore",1.3448454,103.6921865
"PUNGGOL, PUNGGOL DR, block 632A, Singapore",1.4007727,103.9131824
"BEDOK, BEDOK STH AVE 3, block 67, Singapore",1.321903,103.9330761
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 436, Singapore",1.3846587,103.7404242
"CHOA CHU KANG, CHOA CHU KANG AVE 2, block 296A, Singapore",1.3774069,103.7407508
"PUNGGOL, PUNGGOL DR, block 633A, Singapore",1.4015001,103.9132614
"SEMBAWANG, SEMBAWANG DR, block 410, Singapore",1.4526506,103.8179808
"SEMBAWANG, CANBERRA RD, block 419, Singapore",1.4522581,103.8188222
"TAMPINES, TAMPINES ST 22, block 293, Singapore",1.3503761,103.9549244
"PASIR RIS, PASIR RIS ST 11, block 122, Singapore",1.366574,103.954289
"TAMPINES, TAMPINES ST 83, block 886, Singapore",1.3511652,103.9321065
"TOA PAYOH, KIM KEAT LINK, block 241, Singapore",1.3305494,103.8554269
"YISHUN, YISHUN CTRL 1, block 935, Singapore",1.4251657,103.8368104
"JURONG WEST, JURONG WEST ST 42, block 453, Singapore",1.3513608,103.7173145
"TAMPINES, SIMEI ST 5, block 247, Singapore",1.3440239,103.9536925
"JURONG WEST, JURONG WEST ST 92, block 924, Singapore",1.3404917,103.6898694
"SERANGOON, SERANGOON CTRL DR, block 258, Singapore",1.3550072,103.8726685
"BEDOK, CHAI CHEE ST, block 45, Singapore",1.3287744,103.9244504
"JURONG WEST, JURONG WEST ST 24, block 271D, Singapore",1.3501716,103.7049087
"SERANGOON, SERANGOON CTRL, block 423, Singapore",1.3484982,103.8756008
"PASIR RIS, PASIR RIS ST 21, block 243, Singapore",1.3715472,103.9629168
"BEDOK, BEDOK STH AVE 3, block 160, Singapore",1.321903,103.9330761
"CHOA CHU KANG, CHOA CHU KANG ST 62, block 621, Singapore",1.4000251,103.7461197
"HOUGANG, BUANGKOK LINK, block 984D, Singapore",1.3824595,103.8808172
"YISHUN, YISHUN ST 72, block 738, Singapore",1.4294141,103.8323581
"HOUGANG, HOUGANG ST 61, block 698B, Singapore",1.3750269,103.887872
"BUKIT PANJANG, SAUJANA RD, block 410, Singapore",1.3825996,103.7676815
"TAMPINES, TAMPINES ST 83, block 835, Singapore",1.351148,103.9338631
"SENGKANG, COMPASSVALE LANE, block 208A, Singapore",1.3845385,103.8983473
"WOODLANDS, WOODLANDS AVE 1, block 341, Singapore",1.4315304,103.7811376
"JURONG EAST, JURONG EAST ST 21, block 218, Singapore",1.340364,103.7379225
"SEMBAWANG, CANBERRA RD, block 350C, Singapore",1.4499102,103.8203649
"BUKIT BATOK, BT BATOK WEST AVE 8, block 443A, Singapore",1.3566697,103.7374698
"YISHUN, YISHUN RING RD, block 137, Singapore",1.4320036,103.8300215
"HOUGANG, HOUGANG AVE 4, block 606, Singapore",1.3707754,103.8859777
"YISHUN, YISHUN ST 61, block 644, Singapore",1.4217023,103.8374854
"BUKIT BATOK, BT BATOK EAST AVE 4, block 263, Singapore",1.3503108,103.759105
"TOA PAYOH, POTONG PASIR AVE 1, block 102, Singapore",1.3336346,103.8687792
"SENGKANG, COMPASSVALE RD, block 259C, Singapore",1.3933245,103.898159
"BUKIT MERAH, JLN BT MERAH, block 138, Singapore",1.2784917,103.8261303
"TOA PAYOH, LOR 1 TOA PAYOH, block 107, Singapore",1.3412358,103.8474196
"HOUGANG, HOUGANG AVE 4, block 666, Singapore",1.373737,103.8848598
"YISHUN, YISHUN AVE 6, block 283, Singapore",1.4394485,103.8391146
"YISHUN, YISHUN ST 72, block 737, Singapore",1.4287554,103.8321437
"TOA PAYOH, LOR 5 TOA PAYOH, block 57, Singapore",1.3370762,103.8512982
"PASIR RIS, PASIR RIS ST 71, block 776, Singapore",1.3746377,103.9370268
"BUKIT BATOK, BT BATOK CTRL, block 106, Singapore",1.3482009,103.7469421
"WOODLANDS, WOODLANDS ST 31, block 317, Singapore",1.4319042,103.7762249
"JURONG WEST, JURONG WEST ST 42, block 420, Singapore",1.350636,103.7271329
"HOUGANG, HOUGANG AVE 9, block 918, Singapore",1.3755222,103.883487
"WOODLANDS, WOODLANDS ST 83, block 831, Singapore",1.4395314,103.7913593
"BUKIT BATOK, BT BATOK ST 32, block 335, Singapore",1.3645455,103.7481405
"TAMPINES, TAMPINES ST 12, block 166, Singapore",1.3487714,103.9462849
"SEMBAWANG, SEMBAWANG VISTA, block 315, Singapore",1.4468448,103.820962
"BUKIT MERAH, KIM TIAN RD, block 125, Singapore",1.2836042,103.8281366
"CHOA CHU KANG, CHOA CHU KANG ST 53, block 701, Singapore",1.3916407,103.7462439
"PASIR RIS, PASIR RIS DR 1, block 531, Singapore",1.371278,103.9502476
"CHOA CHU KANG, CHOA CHU KANG ST 51, block 507, Singapore",1.3889233,103.7414409
"BUKIT PANJANG, JELAPANG RD, block 522, Singapore",1.3862964,103.7661557
"SENGKANG, COMPASSVALE ST, block 250C, Singapore",1.3927703,103.8998334
"PUNGGOL, PUNGGOL FIELD, block 203B, Singapore",1.3980836,103.9036343
"GEYLANG, ALJUNIED RD, block 125, Singapore",1.3232723,103.8817537
"CLEMENTI, CLEMENTI AVE 3, block 462, Singapore",1.3111598,103.7658857
"YISHUN, YISHUN RING RD, block 398, Singapore",1.4277137,103.8465659
"TAMPINES, TAMPINES ST 32, block 303, Singapore",1.3519904,103.9557858
"JURONG WEST, JURONG WEST ST 81, block 856, Singapore",1.3469037,103.6960221
"SERANGOON, SERANGOON CTRL, block 201, Singapore",1.350979,103.8735153
"TAMPINES, TAMPINES ST 33, block 347, Singapore",1.3518733,103.963121
"CENTRAL AREA, KELANTAN RD, block 29, Singapore",1.3058347,103.8568842
"JURONG WEST, JURONG WEST ST 42, block 546, Singapore",1.3527416,103.7152415
"PUNGGOL, PUNGGOL FIELD, block 197B, Singapore",1.4002852,103.9065744
"GEYLANG, EUNOS CRES, block 36, Singapore",1.3211284,103.9016662
"TAMPINES, TAMPINES ST 23, block 224, Singapore",1.3553701,103.9535112
"SENGKANG, ANCHORVALE DR, block 319B, Singapore",1.3911848,103.8904779
"BUKIT BATOK, BT BATOK WEST AVE 8, block 445B, Singapore",1.3511013,103.7385143
"JURONG WEST, JURONG WEST ST 64, block 683C, Singapore",1.3433443,103.7047071
"CHOA CHU KANG, CHOA CHU KANG ST 62, block 609, Singapore",1.3992794,103.7446976
"BUKIT PANJANG, JELEBU RD, block 182, Singapore",1.379934,103.763274
"GEYLANG, CIRCUIT RD, block 87, Singapore",1.3233405,103.8857164
"KALLANG/WHAMPOA, TOWNER RD, block 107, Singapore",1.319756,103.8599869
"PASIR RIS, PASIR RIS ST 71, block 771, Singapore",1.3756104,103.9364832
"YISHUN, YISHUN AVE 4, block 654, Singapore",1.4230275,103.8405108
"BEDOK, BEDOK NTH ST 3, block 509, Singapore",1.3256355,103.9295201
"TOA PAYOH, POTONG PASIR AVE 3, block 141, Singapore",1.3339857,103.8675042
"YISHUN, YISHUN RING RD, block 117, Singapore",1.4355252,103.8276914
"BISHAN, BISHAN ST 13, block 184, Singapore",1.3501037,103.8523773
"SENGKANG, SENGKANG EAST RD, block 202B, Singapore",1.3881089,103.8927346
"SENGKANG, COMPASSVALE WALK, block 238, Singapore",1.3906994,103.8988484
"SEMBAWANG, CANBERRA RD, block 351C, Singapore",1.4513921,103.8196563
"TAMPINES, TAMPINES ST 21, block 264, Singapore",1.3528703,103.9511336
"PASIR RIS, PASIR RIS ST 11, block 112, Singapore",1.3676548,103.9561402
"CHOA CHU KANG, CHOA CHU KANG AVE 3, block 278, Singapore",1.3800291,103.7434609
"SERANGOON, SERANGOON AVE 4, block 228, Singapore",1.3563719,103.8702606
"CHOA CHU KANG, TECK WHYE LANE, block 142, Singapore",1.3808043,103.7520428
"BISHAN, BISHAN ST 24, block 270, Singapore",1.3569751,103.8420929
"BEDOK, BEDOK RESERVOIR VIEW, block 766, Singapore",1.3360684,103.9362138
"ANG MO KIO, ANG MO KIO ST 32, block 351, Singapore",1.3643441,103.8503108
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 446, Singapore",1.3807556,103.7367635
"KALLANG/WHAMPOA, LOR 3 GEYLANG, block 112, Singapore",1.3121487,103.8738296
"CHOA CHU KANG, CHOA CHU KANG ST 51, block 524, Singapore",1.3915531,103.7411744
"TOA PAYOH, KIM KEAT AVE, block 259, Singapore",1.3336891,103.8577882
"HOUGANG, HOUGANG AVE 2, block 703, Singapore",1.3653818,103.8895623
"SERANGOON, SERANGOON CTRL, block 412, Singapore",1.34836,103.8732335
"BEDOK, BEDOK RESERVOIR RD, block 719, Singapore",1.3365079,103.9248375
"BEDOK, BEDOK NTH ST 2, block 138, Singapore",1.3256355,103.9295201
"YISHUN, YISHUN RING RD, block 803, Singapore",1.4182735,103.8314282
"ANG MO KIO, ANG MO KIO AVE 3, block 425, Singapore",1.3691892,103.8515952
"BUKIT BATOK, BT BATOK WEST AVE 2, block 421, Singapore",1.3625205,103.7449409
"QUEENSTOWN, C'WEALTH DR, block 92, Singapore",1.3012507,103.7981323
"TOA PAYOH, LOR 7 TOA PAYOH, block 10, Singapore",1.3371714,103.8572304
"JURONG WEST, JURONG WEST ST 42, block 421, Singapore",1.3502396,103.727158
"HOUGANG, HOUGANG ST 22, block 244, Singapore",1.3581372,103.8920317
"SENGKANG, RIVERVALE CRES, block 159A, Singapore",1.3879198,103.9072384
"BEDOK, BEDOK RESERVOIR RD, block 150, Singapore",1.3360624,103.9124743
"SEMBAWANG, SEMBAWANG DR, block 466D, Singapore",1.4558094,103.8135022
"YISHUN, YISHUN ST 51, block 513B, Singapore",1.4159758,103.8436245
"WOODLANDS, WOODLANDS ST 83, block 856, Singapore",1.4404893,103.7932361
"CHOA CHU KANG, KEAT HONG CL, block 801D, Singapore",1.3753613,103.7430016
"BUKIT PANJANG, BT PANJANG RING RD, block 240, Singapore",1.3794091,103.7714113
"QUEENSTOWN, STIRLING RD, block 42, Singapore",1.298356,103.802345
"CHOA CHU KANG, CHOA CHU KANG CRES, block 667, Singapore",1.4023778,103.7495246
"JURONG WEST, JURONG WEST ST 52, block 517D, Singapore",1.3450697,103.7195481
"HOUGANG, HOUGANG ST 32, block 376C, Singapore",1.3641844,103.8937009
"JURONG WEST, JURONG WEST ST 65, block 666B, Singapore",1.3397407,103.7021441
"BUKIT MERAH, TAMAN HO SWEE, block 12, Singapore",1.2878713,103.8327211
"BUKIT BATOK, BT BATOK ST 31, block 364, Singapore",1.3606836,103.7493255
"SENGKANG, RIVERVALE CRES, block 163B, Singapore",1.3891256,103.9087575
"BUKIT PANJANG, PENDING RD, block 232, Singapore",1.3764662,103.7723678
"BUKIT PANJANG, BT PANJANG RING RD, block 430, Singapore",1.3867431,103.7703827
"WOODLANDS, WOODLANDS RING RD, block 663, Singapore",1.4362728,103.7984081
"BUKIT MERAH, KIM TIAN RD, block 130, Singapore",1.2804094,103.8292785
"SENGKANG, SENGKANG WEST AVE, block 439A, Singapore",1.3918678,103.8777263
"CHOA CHU KANG, CHOA CHU KANG AVE 5, block 476A, Singapore",1.3765329,103.738016
"TOA PAYOH, LOR 8 TOA PAYOH, block 222, Singapore",1.3418114,103.8557174
"GEYLANG, UBI AVE 1, block 337, Singapore",1.3260864,103.9014623
"KALLANG/WHAMPOA, JLN DUSUN, block 106, Singapore",1.3286506,103.8444649
"BUKIT MERAH, KIM PONG RD, block 49, Singapore",1.2843035,103.8305207
"BUKIT BATOK, BT BATOK CTRL, block 120, Singapore",1.3509551,103.7475937
"JURONG EAST, PANDAN GDNS, block 416, Singapore",1.3210363,103.7483278
"HOUGANG, HOUGANG AVE 9, block 960, Singapore",1.3772024,103.8785685
"KALLANG/WHAMPOA, WHAMPOA DR, block 85, Singapore",1.322818,103.8564166
"TAMPINES, TAMPINES ST 42, block 444, Singapore",1.3583194,103.9513757
"YISHUN, YISHUN AVE 4, block 651, Singapore",1.423491,103.8392337
"BUKIT MERAH, HENDERSON CRES, block 102, Singapore",1.2903556,103.8219124
"TAMPINES, TAMPINES ST 83, block 867A, Singapore",1.3556408,103.9337693
"BEDOK, BEDOK NTH RD, block 425, Singapore",1.3293999,103.9290162
"QUEENSTOWN, DOVER CRES, block 23, Singapore",1.3074367,103.7836357
"JURONG EAST, PANDAN GDNS, block 404, Singapore",1.3198704,103.7492367
"JURONG WEST, JURONG WEST ST 52, block 527, Singapore",1.3478543,103.7163442
"QUEENSTOWN, DOVER CL EAST, block 12, Singapore",1.3049954,103.785559
"BUKIT PANJANG, SEGAR RD, block 466, Singapore",1.3869719,103.7732792
"WOODLANDS, WOODLANDS ST 81, block 803, Singapore",1.4404424,103.7868973
"TAMPINES, TAMPINES ST 71, block 703, Singapore",1.3570997,103.937727
"BUKIT PANJANG, JELAPANG RD, block 525, Singapore",1.3867092,103.7650593
"JURONG EAST, JURONG EAST ST 32, block 310, Singapore",1.3481412,103.7337796
"BUKIT PANJANG, PETIR RD, block 141, Singapore",1.3759212,103.768159
"JURONG WEST, JURONG WEST ST 74, block 758, Singapore",1.3502351,103.7003045
"PASIR RIS, PASIR RIS ST 72, block 724, Singapore",1.3810546,103.9362716
"TAMPINES, TAMPINES ST 91, block 927, Singapore",1.346344,103.940079
"KALLANG/WHAMPOA, ST. GEORGE'S RD, block 16, Singapore",1.3243881,103.8623208
"SENGKANG, ANCHORVALE LANE, block 311A, Singapore",1.3909847,103.8841558
"SENGKANG, COMPASSVALE ST, block 291B, Singapore",1.3960217,103.8983593
"ANG MO KIO, ANG MO KIO AVE 9, block 625, Singapore",1.3822405,103.8412368
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 553, Singapore",1.3957905,103.7433441
"SENGKANG, SENGKANG WEST WAY, block 433A, Singapore",1.3948466,103.8774952
"HOUGANG, HOUGANG AVE 8, block 681, Singapore",1.3727416,103.8859111
"CHOA CHU KANG, CHOA CHU KANG CTRL, block 214, Singapore",1.3826814,103.7464531
"KALLANG/WHAMPOA, CAMBRIDGE RD, block 42, Singapore",1.3158636,103.8496597
"JURONG WEST, JURONG WEST ST 91, block 938, Singapore",1.3430017,103.6898755
"TAMPINES, TAMPINES ST 42, block 450F, Singapore",1.3579607,103.9531956
"BEDOK, BEDOK STH AVE 2, block 6, Singapore",1.3212599,103.933205
"SENGKANG, ANCHORVALE RD, block 327A, Singapore",1.395303,103.88875
"TAMPINES, TAMPINES AVE 9, block 487A, Singapore",1.3595972,103.9578221
"TAMPINES, TAMPINES ST 81, block 827, Singapore",1.3496824,103.9332236
"BISHAN, SIN MING AVE, block 450, Singapore",1.3584073,103.8304254
"GEYLANG, UBI AVE 1, block 332, Singapore",1.3269993,103.9026193
"BEDOK, BEDOK NTH RD, block 183, Singapore",1.3264241,103.9418434
"JURONG WEST, JURONG WEST AVE 1, block 428, Singapore",1.3516427,103.725344
"JURONG WEST, JURONG WEST ST 81, block 829, Singapore",1.3448928,103.6940217
"YISHUN, YISHUN AVE 4, block 863, Singapore",1.416975,103.8386305
"WOODLANDS, WOODLANDS ST 11, block 170, Singapore",1.4336201,103.7764174
"BUKIT MERAH, JLN KLINIK, block 30, Singapore",1.287684,103.8282883
"CHOA CHU KANG, TECK WHYE LANE, block 103, Singapore",1.3771307,103.7528761
"TAMPINES, TAMPINES ST 81, block 898A, Singapore",1.3466491,103.9346465
"BUKIT BATOK, BT BATOK ST 11, block 164, Singapore",1.3477409,103.7428129
"QUEENSTOWN, STRATHMORE AVE, block 82, Singapore",1.2945982,103.8087835
"YISHUN, YISHUN ST 11, block 150, Singapore",1.4307187,103.833664
"PASIR RIS, PASIR RIS ST 21, block 236, Singapore",1.374425,103.9625383
"CHOA CHU KANG, CHOA CHU KANG NTH 7, block 619, Singapore",1.4002854,103.7475664
"BUKIT PANJANG, BT PANJANG RING RD, block 537, Singapore",1.3837772,103.7631191
"JURONG WEST, JURONG WEST ST 91, block 917, Singapore",1.3404281,103.6875768
"WOODLANDS, WOODLANDS AVE 5, block 361, Singapore",1.4339733,103.7848538
"GEYLANG, SIMS PL, block 63, Singapore",1.3165942,103.8795468
"PUNGGOL, PUNGGOL DR, block 642A, Singapore",1.3981745,103.916718
"TAMPINES, TAMPINES AVE 5, block 859, Singapore",1.3546919,103.9380162
"TAMPINES, TAMPINES ST 41, block 405, Singapore",1.3578125,103.9449342
"JURONG WEST, JURONG WEST ST 64, block 662D, Singapore",1.3369961,103.7042829
"YISHUN, YISHUN ST 21, block 211, Singapore",1.431822,103.8382465
"HOUGANG, HOUGANG AVE 10, block 509, Singapore",1.3723695,103.8881919
"PASIR RIS, PASIR RIS ST 21, block 203, Singapore",1.3671264,103.9620643
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 448, Singapore",1.3802963,103.7372304
"PASIR RIS, PASIR RIS ST 12, block 106, Singapore",1.368048,103.9576527
"JURONG WEST, JURONG WEST AVE 1, block 430, Singapore",1.3519083,103.7256899
"HOUGANG, UPP SERANGOON CRES, block 473C, Singapore",1.3763793,103.9015262
"BUKIT PANJANG, SEGAR RD, block 460, Singapore",1.3873604,103.772173
"CLEMENTI, CLEMENTI AVE 2, block 349, Singapore",1.3159769,103.771067
"BUKIT MERAH, BT PURMEI RD, block 113, Singapore",1.2748244,103.8269929
"ANG MO KIO, ANG MO KIO AVE 5, block 608, Singapore",1.3787451,103.8369103
"SENGKANG, COMPASSVALE BOW, block 266A, Singapore",1.3826391,103.8967954
"SENGKANG, COMPASSVALE WALK, block 223C, Singapore",1.3888105,103.8977457
"JURONG WEST, JURONG WEST ST 74, block 759, Singapore",1.3500118,103.6995933
"TAMPINES, TAMPINES ST 82, block 842D, Singapore",1.350629,103.9376172
"SEMBAWANG, SEMBAWANG CRES, block 338, Singapore",1.445683,103.8154803
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 758, Singapore",1.3933312,103.7462166
"SERANGOON, SERANGOON CTRL, block 427, Singapore",1.3478549,103.8751108
"TAMPINES, TAMPINES AVE 7, block 394, Singapore",1.3552088,103.9560496
"BUKIT BATOK, BT BATOK ST 32, block 336, Singapore",1.3646554,103.7484973
"BUKIT MERAH, TAMAN HO SWEE, block 14, Singapore",1.2879121,103.8322277
"BEDOK, BEDOK STH AVE 3, block 167, Singapore",1.321903,103.9330761
"WOODLANDS, WOODLANDS RING RD, block 647, Singapore",1.4378524,103.801004
"SENGKANG, ANCHORVALE DR, block 321A, Singapore",1.3900253,103.8920847
"JURONG EAST, JURONG EAST ST 32, block 313, Singapore",1.3471758,103.7334358
"TAMPINES, TAMPINES ST 83, block 863, Singapore",1.3554867,103.936347
"PUNGGOL, PUNGGOL FIELD, block 204C, Singapore",1.3981793,103.9030893
"WOODLANDS, WOODLANDS ST 32, block 327, Singapore",1.4303373,103.7804146
"TAMPINES, TAMPINES ST 72, block 740, Singapore",1.3593524,103.9328234
"BUKIT BATOK, BT BATOK ST 21, block 218, Singapore",1.3472353,103.7543086
"BUKIT MERAH, BT PURMEI RD, block 102, Singapore",1.2719645,103.8266258
"SENGKANG, ANCHORVALE DR, block 320A, Singapore",1.3900098,103.8911767
"HOUGANG, HOUGANG AVE 8, block 506, Singapore",1.3728043,103.8873477
"JURONG WEST, JURONG WEST AVE 1, block 437, Singapore",1.3516258,103.7239616
"TAMPINES, SIMEI ST 5, block 246, Singapore",1.3449882,103.9542231
"SERANGOON, SERANGOON NTH AVE 1, block 119, Singapore",1.3644344,103.8723348
"SERANGOON, SERANGOON AVE 4, block 224, Singapore",1.357216,103.87078
"HOUGANG, HOUGANG AVE 2, block 710, Singapore",1.3666668,103.8878925
"TAMPINES, TAMPINES ST 43, block 474, Singapore",1.3598407,103.9527077
"TAMPINES, TAMPINES ST 41, block 417, Singapore",1.3588004,103.9472843
"BEDOK, BEDOK RESERVOIR RD, block 614, Singapore",1.3324563,103.9167101
"ANG MO KIO, ANG MO KIO AVE 4, block 118, Singapore",1.3735172,103.8352673
"BUKIT PANJANG, JELAPANG RD, block 512, Singapore",1.3874198,103.7682262
"HOUGANG, HOUGANG AVE 9, block 951, Singapore",1.3757344,103.8781974
"JURONG WEST, JURONG WEST ST 51, block 501, Singapore",1.3500718,103.719164
"YISHUN, YISHUN ST 51, block 511B, Singapore",1.4155201,103.841959
"YISHUN, YISHUN ST 61, block 611, Singapore",1.4201839,103.8361705
"TAMPINES, TAMPINES ST 45, block 492G, Singapore",1.3642524,103.955132
"TAMPINES, SIMEI ST 1, block 133, Singapore",1.3472169,103.9558738
"YISHUN, YISHUN ST 11, block 154, Singapore",1.4315759,103.8343515
"WOODLANDS, WOODLANDS ST 41, block 425, Singapore",1.4272001,103.77391
"TOA PAYOH, KIM KEAT AVE, block 258, Singapore",1.3325769,103.8575409
"SENGKANG, ANCHORVALE LANE, block 312B, Singapore",1.3919349,103.8853418
"CENTRAL AREA, TG PAGAR PLAZA, block 3, Singapore",1.2756762,103.8423215
"BEDOK, BEDOK RESERVOIR RD, block 104, Singapore",1.3292807,103.9098432
"ANG MO KIO, ANG MO KIO AVE 3, block 430, Singapore",1.3689765,103.8527582
"SEMBAWANG, ADMIRALTY LINK, block 405, Singapore",1.4533235,103.8160337
"TOA PAYOH, TOA PAYOH NTH, block 208, Singapore",1.3422105,103.8451191
"BUKIT BATOK, BT BATOK ST 31, block 358, Singapore",1.3614391,103.7507478
"PASIR RIS, PASIR RIS ST 51, block 568, Singapore",1.3689255,103.9486839
"YISHUN, YISHUN ST 61, block 637, Singapore",1.42009,103.8391866
"HOUGANG, HOUGANG AVE 8, block 621, Singapore",1.3702135,103.8831835
"SEMBAWANG, ADMIRALTY DR, block 356C, Singapore",1.4488366,103.8163976
"HOUGANG, HOUGANG AVE 9, block 963, Singapore",1.3771281,103.8779256
"BEDOK, BEDOK NTH AVE 3, block 403, Singapore",1.3284314,103.9349086
"JURONG WEST, JURONG WEST ST 65, block 608, Singapore",1.3380172,103.7006298
"BUKIT BATOK, BT BATOK WEST AVE 8, block 177, Singapore",1.346356,103.7416359
"SERANGOON, SERANGOON NTH AVE 4, block 511, Singapore",1.3646834,103.8722097
"BUKIT PANJANG, JELAPANG RD, block 538, Singapore",1.383788,103.7635909
"BEDOK, BEDOK STH RD, block 44, Singapore",1.3211239,103.9418286
"SENGKANG, RIVERVALE CRES, block 183D, Singapore",1.391512,103.908772
"WOODLANDS, WOODLANDS ST 82, block 848, Singapore",1.4417538,103.7917635
"WOODLANDS, WOODLANDS AVE 6, block 677, Singapore",1.43924,103.8019107
"SERANGOON, SERANGOON AVE 2, block 314, Singapore",1.3531209,103.8654613
"TAMPINES, TAMPINES ST 81, block 824, Singapore",1.3492289,103.9322526
"JURONG WEST, JURONG WEST ST 61, block 640, Singapore",1.3401228,103.6965833
"BUKIT PANJANG, BT PANJANG RING RD, block 427, Singapore",1.3864653,103.7696759
"CLEMENTI, CLEMENTI ST 14, block 103, Singapore",1.3227126,103.7689654
"PUNGGOL, EDGEFIELD PLAINS, block 182, Singapore",1.3990228,103.9093372
"JURONG WEST, JURONG WEST ST 24, block 271B, Singapore",1.3505689,103.7043107
"SENGKANG, SENGKANG EAST WAY, block 261A, Singapore",1.3941773,103.8943261
"TAMPINES, TAMPINES ST 33, block 318, Singapore",1.3517381,103.9563694
"JURONG WEST, JURONG WEST ST 93, block 988A, Singapore",1.3361976,103.6957732
"JURONG WEST, KANG CHING RD, block 338B, Singapore",1.3382623,103.7219443
"TOA PAYOH, POTONG PASIR AVE 1, block 146, Singapore",1.3317893,103.8672346
"HOUGANG, HOUGANG CTRL, block 850, Singapore",1.3699558,103.8933707
"ANG MO KIO, ANG MO KIO AVE 8, block 510, Singapore",1.3734282,103.849074
"PUNGGOL, SUMANG WALK, block 327B, Singapore",1.4123995,103.8994913
"HOUGANG, HOUGANG AVE 3, block 21, Singapore",1.3641132,103.8916397
"HOUGANG, HOUGANG AVE 8, block 436, Singapore",1.3772357,103.8936206
